code,name,price,psr,field
600856,中天能源,6.7,5.5969342787286065,沪股通 吉林板块 上证380 石油行业 天然气 油改概念
600857,宁波中百,10.35,8.567199132841328,长江三角 商业百货 浙江板块
600858,银座股份,6.42,0.874954814465409,举牌概念 山东板块 商业百货 社保重仓 新零售
600859,王府井,21.16,2.2972669180419576,QFII重仓 北京板块 北京冬奥 电商概念 沪股通 融资融券 商业百货 上证380 中证500
600860,京城股份,5.08,9.083728813559322,AH股 北京板块 沪股通 机械行业 燃料电池 预盈预增
600861,北京城乡,7.04,4.05510272,北京板块 电商概念 举牌概念 商业百货
600862,中航高科,6.0,11.788849929478138,2025规划 长江三角 创投 大飞机 航天航空 沪股通 江苏板块 军工 上证380 通用航空 新材料 新三板 中证500
600863,内蒙华电,2.28,4.787295227765726,电力行业 风能 国企改革 沪股通 内蒙古 融资融券 上证380 证金持股 中证500 转债标的
600864,哈投股份,4.75,12.184234245742092,参股券商 参股银行 东北振兴 公用事业 黑龙江 节能环保 券商概念
600865,百大集团,6.01,10.372496344036696,长江三角 独角兽 健康中国 商业百货 预亏预减 浙江板块
600866,星湖科技,3.5,9.778689393939393,IPO受益 广东板块 国企改革 食品饮料 预亏预减
600867,通化东宝,24.33,69.48958638942975,HS300_ MSCI中国 QFII重仓 东北振兴 独家药品 沪股通 基金重仓 基因测序 吉林板块 融资融券 上证180_ 医药制造
600868,梅雁吉祥,3.14,151.59698133075594,电力行业 广东板块 举牌概念 美丽中国 融资融券 预亏预减 粤港自贸
600869,智慧能源,4.9,3.1834977254098367,参股银行 互联金融 青海板块 石墨烯 输配电气 特斯拉 新能源车 预亏预减 中证500 锂电池
600870,*ST厦华,3.64,108.91204488136292,ST概念 电子信息 福建板块 壳资源 移动支付 预亏预减
600871,*ST油服,1.88,3.4759017530190883,AH股 ST概念 北京板块 长江三角 国企改革 可燃冰 石油行业 油改概念 油气设服 预盈预增
600872,中炬高新,26.31,18.1624997677643,参股银行 广东板块 沪股通 举牌概念 燃料电池 融资融券 上证380 食品饮料 新材料 中证500 锂电池
600873,梅花生物,4.26,4.128794922357343,参股银行 融资融券 食品饮料 西藏板块 证金持股
600874,创业环保,9.27,26.83652589858012,AH股 滨海新区 公用事业 沪股通 节能环保 京津冀 美丽中国 融资融券 上证380 天津板块 新能源 雄安新区 中证500
600875,东方电气,7.61,3.5670327379435856,AH股 贬值受益 成渝特区 风能 核能核电 沪股通 融资融券 输配电气 四川板块 一带一路 预盈预增 证金持股 智能电网 中证500
600876,洛阳玻璃,14.5,33.54157975206611,AH股 玻璃陶瓷 国企改革 河南板块 沪股通 机构重仓 预盈预增
600877,ST嘉陵,4.62,32.305202723807064,ST概念 成渝特区 交运设备 军工 壳资源 预盈预增 中字头 重庆板块
600879,航天电子,6.63,6.73720804147982,北斗导航 大飞机 航天航空 湖北板块 沪股通 军工 军民融合 融资融券 上证380 无人机 中证500
600880,博瑞传播,0,0.0,参股银行 成渝特区 创投 股权激励 互联金融 融资融券 手游概念 四川板块 网络游戏 文化传媒 预亏预减 证金持股
600881,亚泰集团,3.8,4.413969138362531,参股券商 沪股通 吉林板块 融资融券 上证380 生物疫苗 水泥建材 体育产业 预盈预增 证金持股 中超概念 中证500
600882,广泽股份,7.68,16.684617142857142,参股券商 参股银行 举牌概念 上海板块 食品饮料 预盈预增
600883,博闻科技,6.96,134.29988148850438,壳资源 水泥建材 预盈预增 云南板块
600884,杉杉股份,20.99,12.99164131753032,参股券商 参股银行 长江三角 创投 电子元件 独角兽 沪股通 融资融券 上证180_ 特斯拉 万达概念 稀缺资源 新材料 新能源 新能源车 预盈预增 浙江板块 中证500 锂电池
600885,宏发股份,30.05,14.022610325814536,电子元件 湖北板块 沪股通 上证380 太阳能 新材料 新能源 中证500
600886,国投电力,7.48,5.401665881025859,HS300_ MSCI中国 北京板块 电力行业 国企改革 沪股通 融资融券 上证180_
600887,伊利股份,29.02,8.930180491672152,HS300_ MSCI中国 超级品牌 股权激励 沪股通 基金重仓 举牌概念 内蒙古 融资融券 上证180_ 上证50_ 食品饮料 央视50_ 证金持股
600888,新疆众和,5.22,2.4667565714285713,参股银行 壳资源 新材料 新疆板块 有色金属 预盈预增
600889,南京化纤,5.83,6.7163433333333336,IPO受益 QFII重仓 长江三角 化纤行业 江苏板块 举牌概念
600890,中房股份,7.39,19455.68323181818,北京板块 金属制品 预盈预增
600891,秋林集团,5.2,1.1039691165348917,东北振兴 黑龙江 互联金融 黄金概念 商业百货
600892,大晟文化,11.44,124.95061629287187,广东板块 举牌概念 网络游戏 文化传媒 预盈预增
600893,航发动力,22.34,18.11226166846847,HS300_ MSCI中国 参股银行 航母概念 航天航空 沪股通 军工 融资融券 陕西板块 上证180_ 太阳能 通用航空 新能源
600894,XD广日股,5.87,4.915178483933787,工业4.0 广东板块 国企改革 融资融券 预亏预减 粤港自贸 专用设备
600895,张江高科,11.4,81.35973013824885,MSCI中国 阿里概念 创投 迪士尼 独角兽 房地产 沪股通 沪企改革 融资融券 上海板块 上海自贸 上证180_ 新三板 证金持股 中证500 租售同权
600896,*ST海投,0,0.0,ST概念 海南板块 医疗行业 预盈预增
600897,厦门空港,20.52,14.412880188679246,福建板块 沪股通 民航机场 上证380
600898,国美通讯,9.65,2.943061195652174,山东板块 通讯行业
600900,长江电力,17.61,47.54202969689533,HS300_ MSCI中国 北京板块 参股银行 电力行业 沪股通 融资融券 上证180_
600901,江苏租赁,7.66,38.06612146422629,次新股 多元金融 江苏板块
600903,贵州燃气,22.28,19.94868018061674,次新股 公用事业 贵州板块 天然气
600908,无锡银行,5.78,13.872861745454545,江苏板块 银行 中证500 转债标的
600909,华安证券,5.69,49.64696385542168,HS300_ MSCI中国 安徽板块 沪股通 券商概念 券商信托 上证180_
600917,重庆燃气,6.84,6.581966604823747,公用事业 股权转让 沪股通 上证380 天然气 油气设服 中证500 重庆板块
600919,江苏银行,6.55,8.780323676265676,HS300_ MSCI中国 沪股通 江苏板块 融资融券 上证180_ 银行
600926,杭州银行,11.07,9.702278862233916,HS300_ MSCI中国 沪股通 融资融券 上证180_ 银行 浙江板块
600929,湖南盐业,15.68,28.838351198396794,次新股 湖南板块 食品饮料
600933,爱柯迪,11.27,14.910968388106417,贬值受益 次新股 沪股通 汽车行业 上证380 浙江板块
600936,广西广电,4.72,13.413679700680271,阿里概念 大数据 广西板块 文化传媒 云计算 中证500
600939,重庆建工,4.95,0.877812255668491,工程建设 中证500 重庆板块
600958,东方证券,9.2,33.09754802469135,AH股 HS300_ IPO受益 MSCI中国 沪股通 券商概念 券商信托 融资融券 上海板块 上证180_ 上证50_ 预盈预增 证金持股
600959,江苏有线,5.09,10.699273096320347,HS300_ 长江三角 江苏板块 文化传媒 智能电视
600960,渤海汽车,5.63,7.579889893767706,汽车行业 山东板块 预盈预增
600961,株冶集团,6.49,1.2318106408780136,长株潭 湖南板块 基本金属 有色金属 预亏预减
600962,国投中鲁,8.45,11.190275252525252,北京板块 国企改革 食品饮料 预亏预减
600963,岳阳林纸,5.1,4.427601745341613,长株潭 国企改革 湖南板块 稀缺资源 雄安新区 预盈预增 造纸印刷
600965,福成股份,10.26,23.795672124645893,河北板块 沪股通 京津冀 农牧饲渔 上证380
600966,博汇纸业,4.16,3.238947168316831,山东板块 预盈预增 造纸印刷 证金持股
600967,内蒙一机,11.69,12.867619375895766,沪股通 机械行业 军工 内蒙古 融资融券 上证380 铁路基建 中证500
600969,郴电国际,6.06,3.2406156502890173,长株潭 电力行业 湖南板块 预亏预减
600970,中材国际,6.47,2.5250386235817577,沪股通 江苏板块 节能环保 融资融券 上证380 水泥建材 一带一路 预盈预增 中证500 中字头
600971,恒源煤电,6.9,4.500996927592955,安徽板块 沪股通 煤炭采选 融资融券 上证380 稀缺资源 预盈预增 中证500
600973,宝胜股份,3.64,0.6760622340425532,长江三角 超导概念 大飞机 股权激励 核能核电 沪股通 江苏板块 量子通信 上证380 输配电气 铁路基建 预亏预减 智能电网
600975,新五丰,4.04,6.608544922305764,长株潭 湖南板块 沪股通 农牧饲渔 上证380 预亏预减 猪肉概念 昨日触板
600976,健民集团,22.56,7.0196195050709935,独家药品 股权激励 湖北板块 融资融券 医药制造 中药
600977,中国电影,16.2,13.766681838871188,HS300_ MSCI中国 北京板块 沪股通 上证180_ 文化传媒 中字头
600978,宜华生活,6.96,7.132532964754665,电商概念 广东板块 沪股通 木业家具 融资融券 上证380 智能家居 中证500
600979,广安爱众,4.58,8.665360914171659,成渝特区 公用事业 四川板块 预盈预增
600980,北矿科技,11.44,20.264139035391928,3D打印 北京板块 机械行业 举牌概念 稀土永磁 新材料
600981,汇鸿集团,4.42,1.3007289690288715,参股银行 长江三角 国际贸易 江苏板块 万达概念 新三板
600982,宁波热电,3.07,5.690012655086849,长江三角 电力行业 新能源 浙江板块
600983,惠而浦,6.98,3.1561912802359884,安徽板块 工业4.0 家电行业 皖江区域 预亏预减 证金持股 智能家居
600984,建设机械,6.63,12.308299259475218,机械行业 陕西板块 一带一路 预盈预增
600985,雷鸣科化,11.37,20.193947520710058,安徽板块 化工行业
600986,科达股份,9.11,3.000351964495002,沪股通 区块链 山东板块 上证380 文化传媒
600987,航民股份,9.77,7.4513549819927976,长江三角 纺织服装 沪股通 融资融券 上证380 浙江板块
600988,赤峰黄金,4.98,14.98603348101266,贬值受益 贵金属 沪股通 黄金概念 内蒙古 上证380
600990,四创电子,48.39,26.288998802047782,安徽板块 北斗导航 大飞机 电子元件 航母概念 沪股通 军工 军民融合 上证380 通用航空 皖江区域 预盈预增
600992,贵绳股份,7.6,4.204704288939052,贵州板块 金属制品 举牌概念 壳资源
600993,马应龙,17.5,15.208554939516128,湖北板块 沪股通 融资融券 上证380 生物疫苗 新三板 医药制造 中药 中证500
600995,文山电力,7.44,6.380352,电力行业 云南板块
600996,贵广网络,7.53,13.582249224913495,贵州板块 沪股通 上证380 文化传媒 中证500
600997,开滦股份,5.43,1.7762162045735477,河北板块 煤炭采选 稀缺资源 雄安新区 证金持股
600998,九州通,16.96,1.433820697703737,MSCI中国 电商概念 湖北板块 互联医疗 沪股通 健康中国 融资融券 上证380 养老概念 医药制造 中药 转债标的
600999,招商证券,13.4,34.23801854309688,AH股 HS300_ MSCI中国 广东板块 沪股通 券商概念 券商信托 融资融券 上证180_ 上证50_ 深圳特区 证金持股
601000,唐山港,2.5,8.091109503003825,港口水运 河北板块 沪股通 京津冀 融资融券 上证380 雄安新区 证金持股 中证500
601001,大同煤业,5.01,3.0315390455531452,国企改革 沪股通 煤炭采选 融资融券 山西板块 上证380 稀缺资源 预盈预增 证金持股 中证500
601002,晋亿实业,5.93,6.492612845303867,长江三角 沪股通 机械行业 融资融券 上证380 铁路基建 一带一路 预盈预增 浙江板块
601003,柳钢股份,7.51,1.6957336503964757,钢铁行业 广西板块 沪股通 机构重仓 上证380 预盈预增
601005,重庆钢铁,2.03,3.5141231888586955,AH股 成渝特区 钢铁行业 沪股通 预盈预增 证金持股 重庆板块
601006,大秦铁路,8.94,7.394932176598231,HS300_ MSCI中国 沪股通 交运物流 融资融券 山西板块 上证180_ 上证50_ 铁路基建 预盈预增 证金持股
601007,金陵饭店,10.29,11.561797752808987,长江三角 江苏板块 旅游酒店 养老概念 预盈预增
601008,连云港,3.46,11.40468911038961,长江三角 港口水运 江苏板块 一带一路
601009,南京银行,7.92,10.026729338507463,HS300_ MSCI中国 沪股通 江苏板块 融资融券 上证180_ 银行 证金持股
601010,文峰股份,3.09,2.872394366197183,电商概念 江苏板块 商业百货 证金持股
601011,宝泰隆,5.62,11.137351011070109,黑龙江 煤化工 煤炭采选 石墨烯 预盈预增
601012,隆基股份,15.98,12.856186771757923,HS300_ MSCI中国 材料行业 股权激励 沪股通 基金重仓 举牌概念 融资融券 陕西板块 上证180_ 太阳能 预盈预增 转债标的
601015,陕西黑猫,7.08,4.016327663348417,沪股通 煤化工 煤炭采选 陕西板块 上证380 预盈预增
601016,XD节能风,3.16,21.491930605564647,北京板块 风能 沪股通 节能环保 上证380 输配电气 新能源 预盈预增 中证500
601018,宁波港,4.3,11.134901816394732,HS300_ IPO受益 MSCI中国 参股银行 港口水运 沪股通 机构重仓 融资融券 上证180_ 一带一路 浙江板块 证金持股
601019,山东出版,8.31,9.414842019543972,次新股 沪股通 山东板块 上证380 文化传媒 中证500
601020,华钰矿业,13.52,30.38627511111111,股权激励 沪股通 上证380 西藏板块 有色金属 预盈预增 中证500
601021,春秋航空,37.33,10.5968393625387,HS300_ MSCI中国 QFII重仓 迪士尼 股权激励 沪股通 民航机场 融资融券 上海板块 上证380 通用航空 证金持股
601028,玉龙股份,5.14,10.84838978975741,江苏板块 金属制品 天然气 油改概念
601038,一拖股份,5.36,2.239998304366257,AH股 参股银行 河南板块 沪股通 机构重仓 机械行业 融资融券 乡村振兴 预亏预减
601058,赛轮金宇,2.43,2.166517987128713,沪股通 汽车行业 山东板块 上证380
601066,N建投,7.8,21.69581831938887,AH股 北京板块 次新股 券商概念 券商信托
601069,西部黄金,19.37,76.51751552795031,贬值受益 贵金属 沪股通 黄金概念 上证380 新疆板块 预亏预减
601086,XD国芳集,8.4,6.872727272727273,次新股 甘肃板块 商业百货
601088,中国神华,21.12,6.669981818701472,AH股 HS300_ 北京板块 沪股通 机构重仓 煤炭采选 融资融券 上证180_ 上证50_ 稀缺资源 央视50_ 预盈预增 证金持股 中字头
601098,中南传媒,13.02,14.284618204031766,MSCI中国 QFII重仓 湖南板块 沪股通 机构重仓 融资融券 上证380 文化传媒 证金持股 中证500
601099,太平洋,2.31,46.44746573451327,HS300_ 沪股通 券商概念 券商信托 融资融券 上证180_ 预亏预减 云南板块
601100,恒立液压,29.76,19.328659793814435,QFII重仓 沪股通 基金重仓 机械行业 江苏板块 上证380 预盈预增
601101,昊华能源,6.58,5.460573177040111,北京板块 煤炭采选 融资融券 稀缺资源 预盈预增 证金持股
601106,中国一重,3.13,7.6742440032177335,核能核电 黑龙江 机械行业 军工 一带一路 预盈预增 债转股 证金持股 中字头
601107,四川成渝,3.59,7.412853072248481,AH股 参股银行 高速公路 沪股通 融资融券 四川板块 证金持股
601108,财通证券,11.68,45.026337271750805,HS300_ 参股期货 次新股 沪股通 券商概念 券商信托 上证180_ 浙江板块
601111,中国国航,11.39,5.23420904002278,AH股 HS300_ MSCI中国 北京板块 国企改革 沪股通 民航机场 融资融券 上证180_ 通用航空 油价相关 证金持股 中字头
601113,华鼎股份,11.94,18.268011387362638,电商概念 化纤行业 节能环保 浙江板块
601116,三江购物,16.02,5.901664552466368,QFII重仓 阿里概念 股权激励 沪股通 商业百货 上证180_ 新零售 浙江板块
601117,中国化学,7.31,2.4170674978215696,HS300_ MSCI中国 北京板块 工程建设 沪股通 融资融券 上证180_ 一带一路 证金持股 中字头
601118,海南橡胶,0,0.0,海南板块 融资融券 塑胶制品 土地流转 预亏预减 证金持股
601126,四方股份,4.95,7.970695841584158,北京板块 股权激励 融资融券 输配电气 证金持股 智能电网
601127,小康股份,17.72,2.5748799744286397,百度概念 参股银行 成渝特区 沪股通 汽车行业 上证380 新能源车 预盈预增 中证500 重庆板块 转债标的
601128,常熟银行,5.71,9.846219456943366,参股银行 沪股通 江苏板块 融资融券 上证380 银行 中证500 转债标的
601137,博威合金,7.98,3.972391433333333,富士康 太阳能 有色金属 预盈预增 浙江板块
601138,工业富联,20.03,5.077506441933201,2025规划 5G概念 次新股 独角兽 工业互联 广东板块 区块链 深圳特区 通讯行业 云计算 智能机器
601139,深圳燃气,7.26,5.22232273294347,公用事业 广东板块 国企改革 沪股通 机构重仓 融资融券 上证380 深圳特区 天然气 油气设服
601155,新城控股,33.25,14.492763979532729,HS300_ MSCI中国 QFII重仓 房地产 沪股通 江苏板块 融资融券 上证180_ 预盈预增
601158,重庆水务,5.52,27.147540983606554,公用事业 国企改革 海绵城市 沪股通 机构重仓 美丽中国 融资融券 上证380 预盈预增 债转股 证金持股 重庆板块
601163,三角轮胎,13.59,6.023268698060942,山东板块 塑胶制品
601166,兴业银行,15.3,8.99595605230386,HS300_ MSCI中国 福建板块 沪股通 举牌概念 融资融券 上证180_ 上证50_ 央视50_ 银行 证金持股
601168,西部矿业,6.21,2.2031308619919607,沪股通 基本金属 可燃冰 青海板块 融资融券 上证380 稀缺资源 新材料 有色金属 预盈预增 证金持股 中证500 锂电池
601169,北京银行,6.06,9.341388513998249,HS300_ MSCI中国 QFII重仓 北京板块 沪股通 举牌概念 融资融券 上证180_ 上证50_ 小米概念 银行
601177,杭齿前进,6.22,5.786914418604651,风能 机械行业 军民融合 新能源车 一带一路 债转股 浙江板块
601179,中国西电,3.49,7.2485127941653165,融资融券 陕西板块 输配电气 一带一路 证金持股 智能电网 中证500 中字头
601186,中国铁建,8.57,0.883992059605466,AH股 HS300_ MSCI中国 PPP模式 北京板块 工程建设 沪股通 融资融券 上证180_ 上证50_ 铁路基建 一带一路 证金持股 中字头
601188,龙江交通,3.24,30.23721038297872,参股银行 高速公路 股权转让 黑龙江 证金持股
601198,东兴证券,13.89,58.218957633738604,HS300_ MSCI中国 北京板块 沪股通 券商概念 券商信托 融资融券 上证180_ 债转股
601199,江南水务,4.38,20.379126716417915,公用事业 沪股通 江苏板块 美丽中国 融资融券 上证380 转债标的
601200,上海环境,15.9,18.90092725888325,PPP模式 沪股通 环保工程 节能环保 美丽中国 上海板块 上证380 中证500
601206,海尔施,0,0.0,医疗器械 医疗行业 浙江板块
601208,东材科技,3.99,6.36167427480916,材料行业 四川板块
601211,国泰君安,15.27,21.30694400752602,AH股 HS300_ MSCI中国 沪股通 券商概念 券商信托 融资融券 上海板块 上证180_ 上证50_ 转债标的
601212,白银有色,4.11,2.7377617356706154,HS300_ 甘肃板块 沪股通 黄金概念 基本金属 上证180_ 有色金属
601216,君正集团,3.35,12.919267957038391,HS300_ 阿里概念 彩票概念 参股保险 独角兽 互联金融 沪股通 化工行业 内蒙古 融资融券 上证180_ 证金持股
601218,吉鑫科技,2.51,13.170992592592592,风能 江苏板块 融资融券 输配电气 预亏预减
601222,林洋能源,5.19,15.718594240137222,PPP模式 沪股通 基金重仓 江苏板块 上证380 太阳能 仪器仪表 智能电网 转债标的
601225,陕西煤业,8.75,6.951616747437833,HS300_ MSCI中国 沪股通 机构重仓 煤炭采选 融资融券 陕西板块 上证180_ 预盈预增 证金持股
601226,华电重工,3.88,4.643937823834197,北京板块 风能 机械行业 预盈预增 证金持股
601228,广州港,5.5,15.553648401826484,HS300_ 港口水运 广东板块 沪股通 上证180_ 一带一路 粤港自贸
601229,上海银行,15.75,13.427382454128441,HS300_ MSCI中国 沪股通 融资融券 上海板块 上证180_ 上证50_ 银行
601231,环旭电子,9.28,3.243265500803084,LED 电子元件 沪股通 机构重仓 苹果概念 融资融券 上海板块 上证380 增强现实 证金持股 智能穿戴
601233,桐昆股份,16.34,3.800636438146304,沪股通 化纤行业 融资融券 上证380 预盈预增 浙江板块 中证500
601238,广汽集团,12.23,6.4207979040814225,AH股 HS300_ MSCI中国 车联网 广东板块 沪股通 汽车行业 融资融券 上证180_ 新能源车 预盈预增 转债标的
601258,庞大集团,1.72,0.812888270764002,共享经济 股权激励 河北板块 京津冀 融资融券 商业百货 预亏预减 证金持股
601288,农业银行,3.59,7.480902576139608,AH股 HS300_ MSCI中国 北京板块 沪股通 机构重仓 融资融券 上证180_ 上证50_ 银行 证金持股
601311,骆驼股份,10.51,4.530822548780487,湖北板块 沪股通 融资融券 上证380 输配电气 新能源车 证金持股 中证500 转债标的 锂电池
601318,中国平安,62.2,3.662501820184763,AH股 HS300_ IPO受益 MSCI中国 保险 广东板块 沪股通 融资融券 上证180_ 上证50_ 深圳特区 央视50_ 养老概念 证金持股 中字头
601326,秦港股份,4.2,13.31090777084515,AH股 次新股 港口水运 河北板块 沪股通 预盈预增
601328,交通银行,5.97,9.029684470192876,AH股 HS300_ MSCI中国 QFII重仓 沪股通 融资融券 上海板块 上证180_ 上证50_ 银行 证金持股
601330,绿色动力,8.38,42.679192982456144,AH股 PPP模式 次新股 电力行业 广东板块 节能环保
601333,广深铁路,4.22,6.12928565511585,AH股 HS300_ MSCI中国 QFII重仓 广东板块 沪股通 交运物流 融资融券 上证380 深圳特区 铁路基建 证金持股
601336,新华保险,46.3,3.129075750774496,AH股 HS300_ MSCI中国 保险 北京板块 沪股通 机构重仓 融资融券 上证180_ 上证50_ 养老概念 证金持股
601339,百隆东方,5.17,5.774385703648548,贬值受益 纺织服装 浙江板块
601360,三六零,29.28,71.96640125581395,HS300_ 参股360 沪股通 江苏板块 软件服务 上证180_ 上证50_ 网络安全 预亏预减
601366,利群股份,9.22,2.5801023121951223,电商概念 山东板块 商业百货
601368,绿城水务,6.75,17.48846329225352,公用事业 广西板块 海绵城市 沪股通 节能环保 上证380
601369,陕鼓动力,6.42,9.84181916183349,国企改革 核能核电 机械行业 节能环保 煤化工 融资融券 陕西板块 一带一路 证金持股
601375,中原证券,4.61,39.54859407317073,AH股 河南板块 沪股通 券商概念 券商信托 上证180_
601377,兴业证券,5.37,21.88747841083384,HS300_ IPO受益 MSCI中国 福建板块 沪股通 券商概念 券商信托 融资融券 上证180_ 新三板 证金持股
601388,怡球资源,2.4,3.0495357590966123,江苏板块 节能环保 融资融券 有色金属
601390,中国中铁,0,0.0,AH股 HS300_ PPP模式 北京板块 工程建设 沪股通 融资融券 上证180_ 上证50_ 铁路基建 万达概念 一带一路 证金持股 中字头
601398,工商银行,5.7,10.301908059260237,AH股 HS300_ MSCI中国 北京板块 参股保险 参股银行 沪股通 融资融券 上证180_ 上证50_ 央视50_ 一带一路 银行 证金持股
601500,通用股份,9.56,7.134852767967145,股权激励 江苏板块 塑胶制品
601515,东风股份,7.99,10.915085995085995,包装材料 广东板块 沪股通 机构重仓 融资融券 上证380
601518,吉林高速,3.26,26.51980738554217,高速公路 吉林板块
601519,大智慧,3.84,59.631,彩票概念 长江三角 互联金融 软件服务 上海板块 预盈预增
601555,东吴证券,6.69,24.356796116504853,HS300_ MSCI中国 参股保险 沪股通 江苏板块 券商概念 券商信托 融资融券 上证180_ 证金持股
601558,ST锐电,1.08,413.28020102288156,ST概念 北京板块 风能 输配电气 预盈预增
601566,九牧王,14.54,11.185040010709503,IPO受益 参股券商 纺织服装 福建板块 机构重仓 融资融券
601567,三星医疗,8.09,10.020044361979167,2025规划 沪股通 上证380 医疗器械 仪器仪表 浙江板块 智能家居
601579,会稽山,9.99,12.77281850899743,酿酒行业 浙江板块
601588,北辰实业,3.58,6.975654861111111,AH股 北京板块 北京冬奥 房地产 沪股通 京津冀 融资融券 上证380 证金持股
601595,上海电影,15.99,19.97413043478261,沪股通 上海板块 上证380 文化传媒
601599,鹿港文化,4.01,5.000298861924686,纺织服装 江苏板块 预盈预增
601600,中国铝业,3.83,1.5566279548950095,AH股 HS300_ 北京板块 沪股通 基本金属 融资融券 上证180_ 稀土永磁 有色金属 预盈预增 证金持股 中字头
601601,中国太保,35.11,2.556830067985663,AH股 HS300_ MSCI中国 保险 沪股通 融资融券 上海板块 上证180_ 上证50_ 央视50_ 证金持股 中字头
601607,上海医药,24.46,1.9105563754740835,AH股 HS300_ MSCI中国 病毒防治 单抗概念 电商概念 独家药品 沪股通 沪企改革 健康中国 融资融券 上海板块 上证180_ 医药制造 证金持股
601608,中信重工,2.66,12.882651046874999,地热能 工业4.0 河南板块 机械行业 节能环保 军工 融资融券 一带一路 预盈预增 证金持股 智能机器 中证500
601611,中国核建,8.62,2.5487159270105875,HS300_ MSCI中国 工程建设 国企改革 核能核电 沪股通 军工 上海板块 上证180_ 中字头
601616,广电电气,2.91,19.872432481751826,股权激励 上海板块 输配电气 预盈预增
601618,中国中冶,3.34,1.2539972847799699,AH股 HS300_ MSCI中国 PPP模式 北京板块 工程建设 沪股通 融资融券 上证180_ 一带一路 证金持股 中字头
601619,嘉泽新能,8.43,71.47013157894737,次新股 电力行业 风能 宁夏板块 区块链 太阳能
601628,中国人寿,24.47,2.611016306079459,AH股 HS300_ MSCI中国 保险 北京板块 参股期货 参股银行 沪股通 机构重仓 融资融券 上证180_ 上证50_ 预盈预增 证金持股 中字头
601633,长城汽车,10.22,3.510355969593196,AH股 HS300_ 百度概念 河北板块 沪股通 汽车行业 融资融券 上证180_ 新能源车 雄安新区 预亏预减 证金持股 锂电池
601636,旗滨集团,4.86,7.88916032207479,玻璃陶瓷 股权激励 湖南板块 沪股通 健康中国 融资融券 上证380 太阳能 新能源 医疗器械
601666,平煤股份,4.28,2.197387736464449,河南板块 沪股通 煤炭采选 融资融券 上证380 稀缺资源 预盈预增 债转股 证金持股
601668,中国建筑,8.32,0.923567404977032,HS300_ MSCI中国 北京板块 工程建设 国企改革 沪股通 举牌概念 融资融券 上证180_ 上证50_ 一带一路 证金持股 中字头
601669,中国电建,5.51,1.3611109239016355,HS300_ MSCI中国 PPP模式 北京板块 工程建设 沪股通 机构重仓 融资融券 上证180_ 水利建设 一带一路 证金持股 中字头
601677,明泰铝业,9.88,2.1089163835021707,河南板块 有色金属 预盈预增
601678,滨化股份,6.13,5.297801902630106,股权转让 沪股通 化工行业 化工原料 融资融券 山东板块 上证380 油改概念 预盈预增 中证500
601688,华泰证券,14.82,24.7441104,AH股 HS300_ MSCI中国 沪股通 江苏板块 券商概念 券商信托 融资融券 上证180_ 上证50_ 证金持股
601689,拓普集团,18.67,9.074066483633937,沪股通 汽车行业 上证380 特斯拉 无人驾驶 浙江板块 中证500
601699,潞安环能,9.92,5.769935692008556,MSCI中国 沪股通 煤炭采选 融资融券 山西板块 上证180_ 稀缺资源 预盈预增 证金持股
601700,风范股份,3.34,6.503427628865979,江苏板块 输配电气 债转股 智能电网
601717,郑煤机,5.7,3.9421504910179648,AH股 河南板块 沪股通 机械行业 融资融券 预盈预增 中证500
601718,际华集团,4.07,3.3198238592124816,HS300_ MSCI中国 北京板块 病毒防治 纺织服装 国企改革 沪股通 军工 融资融券 上证180_ 体育产业 预盈预增 证金持股
601727,上海电气,0,0.0,AH股 HS300_ MSCI中国 风能 国企改革 核能核电 沪股通 沪企改革 融资融券 上海板块 上证180_ 输配电气 通用航空 新能源 央视50_ 一带一路 证金持股 转债标的
601766,中国中车,7.9,6.886402405309358,2025规划 AH股 HS300_ MSCI中国 北京板块 风能 股权激励 沪股通 交运设备 融资融券 上证180_ 上证50_ 铁路基建 一带一路 证金持股 中字头
601777,力帆股份,5.18,2.0771488468855472,阿里概念 共享经济 汽车行业 融资融券 特斯拉 无人驾驶 新能源车 预盈预增 证金持股 中证500 重庆板块 锂电池
601788,光大证券,10.75,21.227394732334048,AH股 HS300_ MSCI中国 长江三角 沪股通 券商概念 券商信托 融资融券 上海板块 上证180_ 证金持股
601789,宁波建工,3.65,0.8195748792270532,大数据 工程建设 沪股通 融资融券 上证380 一带一路 云计算 浙江板块
601798,*ST蓝科,4.11,23.503267173257672,ST概念 甘肃板块 国企改革 机械行业 页岩气 一带一路 油气设服 预盈预增
601799,星宇股份,58.58,13.767805630638298,车联网 股权激励 沪股通 江苏板块 汽车行业 上证380 无人驾驶 物联网
601800,中国交建,12.12,2.102214331420973,AH股 HS300_ MSCI中国 北京板块 工程建设 海工装备 沪股通 机构重仓 融资融券 上证180_ 上证50_ 一带一路 证金持股 中字头
601801,皖新传媒,7.95,7.006724574656624,安徽板块 机构重仓 融资融券 皖江区域 文化传媒 在线教育 中证500
601808,中海油服,9.3,12.9451008168028,AH股 HS300_ 海工装备 海洋经济 沪股通 可燃冰 融资融券 石油行业 天津板块 天然气 一带一路 油价相关 油气设服 预盈预增 证金持股
601811,新华文轩,9.69,7.543166744479495,AH股 电商概念 沪股通 上证380 四川板块 文化传媒 中证500
